id,year,income,years_from_layoff
504.0,1.0,31758.891834130707,-5.0
504.0,2.0,26075.600098496252,-4.0
504.0,3.0,21141.927252748745,-3.0
504.0,4.0,29555.895814287796,-2.0
504.0,5.0,21358.822656426288,-1.0
504.0,6.0,31615.463036499936,0.0
504.0,7.0,22933.072407985535,1.0
504.0,8.0,34880.839905187626,2.0
504.0,9.0,23133.77534451763,3.0
504.0,10.0,18255.231543723618,4.0
504.0,11.0,27132.11734486152,5.0
505.0,1.0,36385.50683113765,-5.0
505.0,2.0,25665.502496368397,-4.0
505.0,3.0,20963.42937256595,-3.0
505.0,4.0,21121.939977959035,-2.0
505.0,5.0,20307.160741453034,-1.0
505.0,6.0,22632.074270276047,0.0
505.0,7.0,32928.75093347083,1.0
505.0,8.0,26676.0574085928,2.0
505.0,9.0,28253.949894746336,3.0
505.0,10.0,30823.67135838016,4.0
505.0,11.0,30446.67745805364,5.0
506.0,1.0,32268.909536615003,-5.0
506.0,2.0,23717.648203927558,-4.0
506.0,3.0,29479.85538968547,-3.0
506.0,4.0,18389.568309846138,-2.0
506.0,5.0,31279.585250721553,-1.0
506.0,6.0,32066.803614338703,0.0
506.0,7.0,24498.41002201875,1.0
506.0,8.0,27687.973348032832,2.0
506.0,9.0,26950.785248517455,3.0
506.0,10.0,30036.855808904176,4.0
506.0,11.0,20290.881563608433,5.0
507.0,1.0,25977.639432406573,-5.0
507.0,2.0,31632.17188251249,-4.0
507.0,3.0,20842.197234983538,-3.0
507.0,4.0,23050.079760959765,-2.0
507.0,5.0,23027.93478487313,-1.0
507.0,6.0,31875.011152175626,0.0
507.0,7.0,25179.346522680313,1.0
507.0,8.0,29739.73988302941,2.0
507.0,9.0,20777.952702977283,3.0
507.0,10.0,28571.30858851102,4.0
507.0,11.0,33594.103996317805,5.0
508.0,1.0,28321.128943813146,-5.0
508.0,2.0,29905.094199387073,-4.0
508.0,3.0,32479.917025504677,-3.0
508.0,4.0,17106.701040215423,-2.0
508.0,5.0,30683.88003720096,-1.0
508.0,6.0,31561.18954005086,0.0
508.0,7.0,34646.48271207028,1.0
508.0,8.0,24368.85278605655,2.0
508.0,9.0,22834.523003513765,3.0
508.0,10.0,31925.5056560746,4.0
508.0,11.0,29850.86048194454,5.0
509.0,1.0,23699.205168196,-5.0
509.0,2.0,19587.071045120887,-4.0
509.0,3.0,20112.740279241654,-3.0
509.0,4.0,30585.06820347009,-2.0
509.0,5.0,21604.006105281285,-1.0
509.0,6.0,25487.45606674307,0.0
509.0,7.0,31641.234652672494,1.0
509.0,8.0,31503.428331809806,2.0
509.0,9.0,32893.74203432371,3.0
509.0,10.0,28500.377377596997,4.0
509.0,11.0,14538.230710200656,5.0
510.0,1.0,26256.045615961873,-5.0
510.0,2.0,19593.922604092808,-4.0
510.0,3.0,23625.80136184802,-3.0
510.0,4.0,29213.533623835498,-2.0
510.0,5.0,15963.903077068466,-1.0
510.0,6.0,28854.727040580034,0.0
510.0,7.0,27368.323472747456,1.0
510.0,8.0,31639.710803229,2.0
510.0,9.0,25977.21417763114,3.0
510.0,10.0,22645.143328208545,4.0
510.0,11.0,22327.986794013308,5.0
511.0,1.0,27730.890537349445,-5.0
511.0,2.0,24615.93639335483,-4.0
511.0,3.0,17198.982376732725,-3.0
511.0,4.0,21480.163469440908,-2.0
511.0,5.0,31350.69084877899,-1.0
511.0,6.0,21463.345646248214,0.0
511.0,7.0,27859.941047947563,1.0
511.0,8.0,20440.06702748021,2.0
511.0,9.0,16568.840889806666,3.0
511.0,10.0,26325.5697955166,4.0
511.0,11.0,29381.321015608384,5.0
512.0,1.0,21914.68057390932,-5.0
512.0,2.0,28091.453071022348,-4.0
512.0,3.0,30171.451070177616,-3.0
512.0,4.0,22008.55203636618,-2.0
512.0,5.0,26246.285068320798,-1.0
512.0,6.0,23650.262834365727,0.0
512.0,7.0,31313.31782477246,1.0
512.0,8.0,30967.390614833635,2.0
512.0,9.0,23236.979925327818,3.0
512.0,10.0,18590.499053610725,4.0
512.0,11.0,23957.52708580849,5.0
513.0,1.0,30503.616333524136,-5.0
513.0,2.0,29821.089072164752,-4.0
513.0,3.0,28007.53919066782,-3.0
513.0,4.0,30567.144710304732,-2.0
513.0,5.0,23702.484837020605,-1.0
513.0,6.0,30859.29632687773,0.0
513.0,7.0,21035.505656788984,1.0
513.0,8.0,23255.021762214383,2.0
513.0,9.0,30144.29678501645,3.0
513.0,10.0,27272.486720452674,4.0
513.0,11.0,19954.379441314035,5.0
514.0,1.0,34264.80240973592,-5.0
514.0,2.0,21751.583883761472,-4.0
514.0,3.0,33398.42991715381,-3.0
514.0,4.0,25215.189137135494,-2.0
514.0,5.0,19373.397029351276,-1.0
514.0,6.0,28879.95262858217,0.0
514.0,7.0,30767.341979639237,1.0
514.0,8.0,23868.051032415413,2.0
514.0,9.0,34952.1891753904,3.0
514.0,10.0,33023.208461736634,4.0
514.0,11.0,36815.377594596794,5.0
515.0,1.0,21289.451208239054,-5.0
515.0,2.0,24019.27836027849,-4.0
515.0,3.0,29507.45744307373,-3.0
515.0,4.0,32928.02786894485,-2.0
515.0,5.0,29478.932352262684,-1.0
515.0,6.0,24397.790876510036,0.0
515.0,7.0,21295.087106743907,1.0
515.0,8.0,28871.549786134747,2.0
515.0,9.0,35410.986732481,3.0
515.0,10.0,20827.212439659717,4.0
515.0,11.0,24258.294006947803,5.0
516.0,1.0,30106.253620113108,-5.0
516.0,2.0,27170.335758790123,-4.0
516.0,3.0,24478.619661662306,-3.0
516.0,4.0,25051.867065810387,-2.0
516.0,5.0,19366.965763402037,-1.0
516.0,6.0,23591.40230938344,0.0
516.0,7.0,19266.580745236293,1.0
516.0,8.0,21524.772214026056,2.0
516.0,9.0,25609.36262906376,3.0
516.0,10.0,31802.88652081731,4.0
516.0,11.0,17851.474269840848,5.0
517.0,1.0,28958.893345794164,-5.0
517.0,2.0,20473.783310893978,-4.0
517.0,3.0,31448.99636882078,-3.0
517.0,4.0,18898.415600780314,-2.0
517.0,5.0,22432.91657044056,-1.0
517.0,6.0,34325.1417401686,0.0
517.0,7.0,14989.244861960284,1.0
517.0,8.0,27897.35804778612,2.0
517.0,9.0,24737.2936973007,3.0
517.0,10.0,20391.125174136712,4.0
517.0,11.0,29876.91005149838,5.0
518.0,1.0,31259.7938057327,-5.0
518.0,2.0,33047.2838369484,-4.0
518.0,3.0,18807.047100443528,-3.0
518.0,4.0,32779.531066658565,-2.0
518.0,5.0,22407.178733937824,-1.0
518.0,6.0,24625.52526879446,0.0
518.0,7.0,19834.5153198916,1.0
518.0,8.0,17170.17714047263,2.0
518.0,9.0,20397.14104116458,3.0
518.0,10.0,23769.983893691126,4.0
518.0,11.0,28945.417624740374,5.0
519.0,1.0,35177.478303144075,-5.0
519.0,2.0,32386.498430467112,-4.0
519.0,3.0,21618.58099784311,-3.0
519.0,4.0,24347.870429944523,-2.0
519.0,5.0,30670.003920256997,-1.0
519.0,6.0,18096.557326750604,0.0
519.0,7.0,27161.54701598444,1.0
519.0,8.0,20338.134585887896,2.0
519.0,9.0,30645.627083142117,3.0
519.0,10.0,22002.396168384665,4.0
519.0,11.0,31295.842813663923,5.0
520.0,1.0,32096.020860152283,-5.0
520.0,2.0,20225.972965412755,-4.0
520.0,3.0,31895.681264950363,-3.0
520.0,4.0,21701.8092895112,-2.0
520.0,5.0,31034.657488985813,-1.0
520.0,6.0,23429.16989470015,0.0
520.0,7.0,31163.398667736474,1.0
520.0,8.0,29060.856399343458,2.0
520.0,9.0,21752.532388051866,3.0
520.0,10.0,30930.252240394482,4.0
520.0,11.0,29325.943131470045,5.0
521.0,1.0,34794.013500059766,-5.0
521.0,2.0,22946.20947107383,-4.0
521.0,3.0,35093.36100034969,-3.0
521.0,4.0,31478.08408936935,-2.0
521.0,5.0,24822.831112673415,-1.0
521.0,6.0,30466.027903801976,0.0
521.0,7.0,18509.270748243518,1.0
521.0,8.0,31765.41863898221,2.0
521.0,9.0,31827.2647378794,3.0
521.0,10.0,22527.760512275916,4.0
521.0,11.0,24856.705027053707,5.0
522.0,1.0,23689.417518311584,-5.0
522.0,2.0,23011.551772839026,-4.0
522.0,3.0,22516.045630547178,-3.0
522.0,4.0,21254.50327686724,-2.0
522.0,5.0,19498.35199741529,-1.0
522.0,6.0,19102.493528023715,0.0
522.0,7.0,21402.334052347436,1.0
522.0,8.0,28507.799016896533,2.0
522.0,9.0,18711.978604806918,3.0
522.0,10.0,28351.15701554384,4.0
522.0,11.0,28691.49752880571,5.0
523.0,1.0,31984.970797494807,-5.0
523.0,2.0,30262.316598710502,-4.0
523.0,3.0,27609.59840273907,-3.0
523.0,4.0,23048.231523435275,-2.0
523.0,5.0,22337.96538395313,-1.0
523.0,6.0,23642.22881806692,0.0
523.0,7.0,28769.09633292544,1.0
523.0,8.0,21837.298462544102,2.0
523.0,9.0,29818.959426566256,3.0
523.0,10.0,22391.289030311935,4.0
523.0,11.0,34238.44930672305,5.0
524.0,1.0,21845.799269781994,-5.0
524.0,2.0,21538.554822748232,-4.0
524.0,3.0,28642.355583969013,-3.0
524.0,4.0,30691.423023144856,-2.0
524.0,5.0,26673.512796829098,-1.0
524.0,6.0,30267.908860690237,0.0
524.0,7.0,23200.521002622125,1.0
524.0,8.0,28695.7298827656,2.0
524.0,9.0,30795.3701290601,3.0
524.0,10.0,22398.772144162373,4.0
524.0,11.0,23558.572651002916,5.0
525.0,1.0,30421.886540610445,-5.0
525.0,2.0,30133.092788723916,-4.0
525.0,3.0,20470.917674443433,-3.0
525.0,4.0,20717.24758714987,-2.0
525.0,5.0,31120.19756066119,-1.0
525.0,6.0,19396.31261595832,0.0
525.0,7.0,30437.217851940553,1.0
525.0,8.0,20125.33128809952,2.0
525.0,9.0,21876.23336659192,3.0
525.0,10.0,23234.215948989262,4.0
525.0,11.0,30844.271554232422,5.0
526.0,1.0,18084.89550224923,-5.0
526.0,2.0,20887.44808209507,-4.0
526.0,3.0,19981.77606016194,-3.0
526.0,4.0,23737.77640774864,-2.0
526.0,5.0,28228.777882953524,-1.0
526.0,6.0,32814.22680463176,0.0
526.0,7.0,20019.802845365586,1.0
526.0,8.0,29414.247857270555,2.0
526.0,9.0,27739.488169600914,3.0
526.0,10.0,28526.357455832793,4.0
526.0,11.0,29519.54665010918,5.0
527.0,1.0,30282.530117575487,-5.0
527.0,2.0,23961.020558145196,-4.0
527.0,3.0,17993.998020074596,-3.0
527.0,4.0,28866.887442310985,-2.0
527.0,5.0,23792.76665045097,-1.0
527.0,6.0,17563.719893204292,0.0
527.0,7.0,33030.91372749325,1.0
527.0,8.0,20168.50850914521,2.0
527.0,9.0,27702.896918854403,3.0
527.0,10.0,24887.000533351114,4.0
527.0,11.0,22666.471195811682,5.0
528.0,1.0,17227.462769112903,-5.0
528.0,2.0,20492.927849108644,-4.0
528.0,3.0,30722.368862733543,-3.0
528.0,4.0,28827.56503396486,-2.0
528.0,5.0,17771.51513181838,-1.0
528.0,6.0,23813.572342210275,0.0
528.0,7.0,25237.39594852935,1.0
528.0,8.0,20257.170713657644,2.0
528.0,9.0,21623.067575254223,3.0
528.0,10.0,26249.755715434352,4.0
528.0,11.0,18395.3249062034,5.0
529.0,1.0,26041.829353692498,-5.0
529.0,2.0,31052.824051793275,-4.0
529.0,3.0,28442.02814769004,-3.0
529.0,4.0,29307.040595383158,-2.0
529.0,5.0,31864.083286363624,-1.0
529.0,6.0,21327.68532104871,0.0
529.0,7.0,29411.63068259625,1.0
529.0,8.0,23350.74751353456,2.0
529.0,9.0,34018.95346057723,3.0
529.0,10.0,27248.80800773717,4.0
529.0,11.0,29487.607715906583,5.0
530.0,1.0,20344.435175655926,-5.0
530.0,2.0,19110.610898874093,-4.0
530.0,3.0,29897.039570440775,-3.0
530.0,4.0,31722.950255112348,-2.0
530.0,5.0,20472.24605911221,-1.0
530.0,6.0,29318.358943163385,0.0
530.0,7.0,15874.609507338195,1.0
530.0,8.0,30649.287335406643,2.0
530.0,9.0,20026.845374101173,3.0
530.0,10.0,22979.734150927925,4.0
530.0,11.0,22011.236318225394,5.0
531.0,1.0,25486.111046047867,-5.0
531.0,2.0,18727.06434488787,-4.0
531.0,3.0,33619.3570707649,-3.0
531.0,4.0,19320.653303830804,-2.0
531.0,5.0,17965.313905735995,-1.0
531.0,6.0,19530.5700425525,0.0
531.0,7.0,22051.58400238485,1.0
531.0,8.0,19565.853801723057,2.0
531.0,9.0,21021.424130961997,3.0
531.0,10.0,27935.193063805837,4.0
531.0,11.0,16700.866992756462,5.0
532.0,1.0,29694.035399564294,-5.0
532.0,2.0,19350.731679145607,-4.0
532.0,3.0,29302.391548433385,-3.0
532.0,4.0,29172.096133642273,-2.0
532.0,5.0,32844.08356201129,-1.0
532.0,6.0,18081.390391913574,0.0
532.0,7.0,29539.895562214046,1.0
532.0,8.0,30095.95442808089,2.0
532.0,9.0,33091.711092960955,3.0
532.0,10.0,28563.618629728135,4.0
532.0,11.0,21236.64852521598,5.0
533.0,1.0,29708.80185228435,-5.0
533.0,2.0,21254.8143104454,-4.0
533.0,3.0,17322.172912792994,-3.0
533.0,4.0,20836.331163923907,-2.0
533.0,5.0,29188.41886696333,-1.0
533.0,6.0,17097.438013107032,0.0
533.0,7.0,18042.61348637662,1.0
533.0,8.0,26597.802025548517,2.0
533.0,9.0,17900.241517393468,3.0
533.0,10.0,30914.093912826982,4.0
533.0,11.0,33353.280626188585,5.0
534.0,1.0,33633.09325429428,-5.0
534.0,2.0,21090.409428642175,-4.0
534.0,3.0,20432.98703255006,-3.0
534.0,4.0,20418.961290064668,-2.0
534.0,5.0,18665.849032042537,-1.0
534.0,6.0,32183.41778712647,0.0
534.0,7.0,32018.212974592345,1.0
534.0,8.0,21477.1600862264,2.0
534.0,9.0,32773.78969284423,3.0
534.0,10.0,22558.436074763777,4.0
534.0,11.0,24608.91143235959,5.0
535.0,1.0,19565.388957616873,-5.0
535.0,2.0,19572.94379935931,-4.0
535.0,3.0,24379.362135039646,-3.0
535.0,4.0,18604.75145257765,-2.0
535.0,5.0,21757.83070431951,-1.0
535.0,6.0,21078.112228968643,0.0
535.0,7.0,22624.53460844441,1.0
535.0,8.0,33122.03713994878,2.0
535.0,9.0,33749.15029580885,3.0
535.0,10.0,20933.15007092427,4.0
535.0,11.0,34168.57392135901,5.0
536.0,1.0,26277.848077960836,-5.0
536.0,2.0,25973.46124598427,-4.0
536.0,3.0,26683.69090474759,-3.0
536.0,4.0,19153.862897513845,-2.0
536.0,5.0,30154.5431081342,-1.0
536.0,6.0,30858.101596219738,0.0
536.0,7.0,18316.06163964698,1.0
536.0,8.0,21384.884941313125,2.0
536.0,9.0,26988.787099397312,3.0
536.0,10.0,24723.85776771944,4.0
536.0,11.0,31423.934361029413,5.0
537.0,1.0,24631.60067814654,-5.0
537.0,2.0,20980.581911406887,-4.0
537.0,3.0,22677.772952814208,-3.0
537.0,4.0,25039.409198371435,-2.0
537.0,5.0,28364.55839427994,-1.0
537.0,6.0,34813.37078514061,0.0
537.0,7.0,20028.215110816847,1.0
537.0,8.0,22826.20241967635,2.0
537.0,9.0,24376.159112980302,3.0
537.0,10.0,33057.60706630122,4.0
537.0,11.0,27485.040119301615,5.0
538.0,1.0,27842.148012566642,-5.0
538.0,2.0,29239.92409931729,-4.0
538.0,3.0,30001.82350965846,-3.0
538.0,4.0,32794.218819282054,-2.0
538.0,5.0,21464.465946088196,-1.0
538.0,6.0,26260.299747943267,0.0
538.0,7.0,26062.05083288326,1.0
538.0,8.0,29158.284894264267,2.0
538.0,9.0,17233.140966599763,3.0
538.0,10.0,32250.535707357914,4.0
538.0,11.0,22071.513912606428,5.0
539.0,1.0,33071.77026345311,-5.0
539.0,2.0,35852.61753245739,-4.0
539.0,3.0,25184.071674019437,-3.0
539.0,4.0,19856.287728747,-2.0
539.0,5.0,21186.520394102015,-1.0
539.0,6.0,20761.43152919818,0.0
539.0,7.0,20402.498315539702,1.0
539.0,8.0,26402.5633290518,2.0
539.0,9.0,21908.304842645804,3.0
539.0,10.0,28308.222585337324,4.0
539.0,11.0,19164.69055551706,5.0
540.0,1.0,17045.846145900363,-5.0
540.0,2.0,33579.931321549186,-4.0
540.0,3.0,28781.878489184135,-3.0
540.0,4.0,29524.847982148625,-2.0
540.0,5.0,30153.13659175935,-1.0
540.0,6.0,31439.91283361528,0.0
540.0,7.0,34470.932631803844,1.0
540.0,8.0,19775.66049455313,2.0
540.0,9.0,27274.19871734074,3.0
540.0,10.0,22220.837884530883,4.0
540.0,11.0,19939.18699316701,5.0
541.0,1.0,20303.99014359365,-5.0
541.0,2.0,23701.981735940615,-4.0
541.0,3.0,30720.695921526658,-3.0
541.0,4.0,21466.959552879303,-2.0
541.0,5.0,19795.445367493616,-1.0
541.0,6.0,31640.4583906464,0.0
541.0,7.0,31194.422384868234,1.0
541.0,8.0,15612.414737009163,2.0
541.0,9.0,17143.103026496632,3.0
541.0,10.0,16544.727869344562,4.0
541.0,11.0,24327.098676135516,5.0
542.0,1.0,21889.477136879606,-5.0
542.0,2.0,19893.54566394333,-4.0
542.0,3.0,16853.009431434908,-3.0
542.0,4.0,19594.37164178302,-2.0
542.0,5.0,18023.72344054228,-1.0
542.0,6.0,32170.658055438544,0.0
542.0,7.0,28634.54945753694,1.0
542.0,8.0,22043.087957623713,2.0
542.0,9.0,31858.13380369838,3.0
542.0,10.0,30421.745030929855,4.0
542.0,11.0,22236.78605162342,5.0
543.0,1.0,30588.493675014353,-5.0
543.0,2.0,28487.8651945768,-4.0
543.0,3.0,18477.977574108336,-3.0
543.0,4.0,19742.232758008915,-2.0
543.0,5.0,24442.096289132005,-1.0
543.0,6.0,24558.6624816661,0.0
543.0,7.0,16973.31926568754,1.0
543.0,8.0,19324.233777499292,2.0
543.0,9.0,23990.244536396276,3.0
543.0,10.0,28936.424118680177,4.0
543.0,11.0,20571.10685777425,5.0
544.0,1.0,32544.46418595153,-5.0
544.0,2.0,28267.3375661547,-4.0
544.0,3.0,20629.39092099702,-3.0
544.0,4.0,30083.46210015858,-2.0
544.0,5.0,26208.309416331533,-1.0
544.0,6.0,22075.624502307885,0.0
544.0,7.0,28878.949231364586,1.0
544.0,8.0,32262.024661912554,2.0
544.0,9.0,22601.53078797013,3.0
544.0,10.0,14632.736410014171,4.0
544.0,11.0,27147.015538380612,5.0
545.0,1.0,35279.88256930148,-5.0
545.0,2.0,23569.240505085145,-4.0
545.0,3.0,31501.895863124646,-3.0
545.0,4.0,31504.181459378113,-2.0
545.0,5.0,20618.01258243058,-1.0
545.0,6.0,20765.36259007284,0.0
545.0,7.0,22910.14350558412,1.0
545.0,8.0,21548.2549009223,2.0
545.0,9.0,28705.98927769388,3.0
545.0,10.0,19110.199384932046,4.0
545.0,11.0,29497.870593798725,5.0
546.0,1.0,22540.746228641303,-5.0
546.0,2.0,28869.085011528354,-4.0
546.0,3.0,28573.964846999676,-3.0
546.0,4.0,18412.75707685244,-2.0
546.0,5.0,22274.74624684271,-1.0
546.0,6.0,20276.038000725413,0.0
546.0,7.0,27744.797429965085,1.0
546.0,8.0,23680.133468268035,2.0
546.0,9.0,17717.54974538286,3.0
546.0,10.0,28085.009287829816,4.0
546.0,11.0,33420.591515648004,5.0
547.0,1.0,28935.568721814117,-5.0
547.0,2.0,19213.54361281539,-4.0
547.0,3.0,22105.03117424731,-3.0
547.0,4.0,21888.151991309343,-2.0
547.0,5.0,21878.066885669734,-1.0
547.0,6.0,18634.90824546409,0.0
547.0,7.0,30070.815927005875,1.0
547.0,8.0,14888.908116639137,2.0
547.0,9.0,25430.413808848065,3.0
547.0,10.0,28345.61053253548,4.0
547.0,11.0,28608.939940896646,5.0
548.0,1.0,17784.907209021523,-5.0
548.0,2.0,22980.955024834515,-4.0
548.0,3.0,26882.436367842743,-3.0
548.0,4.0,32336.438387322967,-2.0
548.0,5.0,30370.97688169404,-1.0
548.0,6.0,31245.75299767172,0.0
548.0,7.0,21357.84963119545,1.0
548.0,8.0,19023.47268313965,2.0
548.0,9.0,22162.957378711704,3.0
548.0,10.0,19044.538210420775,4.0
548.0,11.0,17018.961055874493,5.0
549.0,1.0,28440.52450108546,-5.0
549.0,2.0,20510.084242502824,-4.0
549.0,3.0,20165.06822353911,-3.0
549.0,4.0,29681.28805853522,-2.0
549.0,5.0,27400.57693733824,-1.0
549.0,6.0,33182.39846519921,0.0
549.0,7.0,18882.534507330383,1.0
549.0,8.0,32657.42604263645,2.0
549.0,9.0,18491.005613812504,3.0
549.0,10.0,31935.848881668313,4.0
549.0,11.0,25526.793461940935,5.0
550.0,1.0,33713.18426618975,-5.0
550.0,2.0,20337.837095622854,-4.0
550.0,3.0,30408.96785277871,-3.0
550.0,4.0,31419.392050445847,-2.0
550.0,5.0,31492.15542657885,-1.0
550.0,6.0,20035.33156939548,0.0
550.0,7.0,26891.459675887138,1.0
550.0,8.0,19269.25368222068,2.0
550.0,9.0,30298.405523281992,3.0
550.0,10.0,31873.108203635395,4.0
550.0,11.0,20066.46995042468,5.0
551.0,1.0,18695.676792234484,-5.0
551.0,2.0,24757.764422887845,-4.0
551.0,3.0,26926.348091264725,-3.0
551.0,4.0,27458.981949065375,-2.0
551.0,5.0,22023.30001202089,-1.0
551.0,6.0,33033.276754362545,0.0
551.0,7.0,22627.71254798882,1.0
551.0,8.0,18505.433432451002,2.0
551.0,9.0,29609.340002721394,3.0
551.0,10.0,19532.29646279691,4.0
551.0,11.0,19504.818103234935,5.0
552.0,1.0,17048.692048405686,-5.0
552.0,2.0,21262.866366721464,-4.0
552.0,3.0,19960.076868839737,-3.0
552.0,4.0,27418.30767171988,-2.0
552.0,5.0,20077.38739909035,-1.0
552.0,6.0,32375.551822903846,0.0
552.0,7.0,19688.28910464392,1.0
552.0,8.0,30999.79359394467,2.0
552.0,9.0,30153.72091652215,3.0
552.0,10.0,24828.252800318907,4.0
552.0,11.0,17601.562750437948,5.0
553.0,1.0,21117.695568583506,-5.0
553.0,2.0,22511.031043648174,-4.0
553.0,3.0,21237.000780178518,-3.0
553.0,4.0,29944.060664798166,-2.0
553.0,5.0,30415.139185606622,-1.0
553.0,6.0,30735.18355020552,0.0
553.0,7.0,33888.32014364603,1.0
553.0,8.0,21249.477759241156,2.0
553.0,9.0,21791.966888871964,3.0
553.0,10.0,15351.970550714947,4.0
553.0,11.0,20490.973900979632,5.0
554.0,1.0,16148.156014966222,-5.0
554.0,2.0,32559.752183155106,-4.0
554.0,3.0,29344.47693892579,-3.0
554.0,4.0,34657.384432564344,-2.0
554.0,5.0,32124.949675972774,-1.0
554.0,6.0,33618.48254564148,0.0
554.0,7.0,29465.583942788133,1.0
554.0,8.0,23418.953669123563,2.0
554.0,9.0,26365.92411855825,3.0
554.0,10.0,21012.123819237797,4.0
554.0,11.0,27185.42881378754,5.0
555.0,1.0,30408.865247175832,-5.0
555.0,2.0,15823.531134602323,-4.0
555.0,3.0,19071.073909198465,-3.0
555.0,4.0,28739.12480957399,-2.0
555.0,5.0,30942.853126559472,-1.0
555.0,6.0,29797.820635447344,0.0
555.0,7.0,20800.449533988616,1.0
555.0,8.0,26665.464480338484,2.0
555.0,9.0,22944.44352115249,3.0
555.0,10.0,25427.930274711936,4.0
555.0,11.0,32508.705360302374,5.0
556.0,1.0,21963.813902423528,-5.0
556.0,2.0,29491.402952180888,-4.0
556.0,3.0,15944.420385602958,-3.0
556.0,4.0,18438.182290391633,-2.0
556.0,5.0,19041.259557328784,-1.0
556.0,6.0,28891.451048867028,0.0
556.0,7.0,22078.814932953333,1.0
556.0,8.0,35036.43706128212,2.0
556.0,9.0,21330.779087104882,3.0
556.0,10.0,30411.218582294998,4.0
556.0,11.0,28126.05866875732,5.0
557.0,1.0,16565.645660788174,-5.0
557.0,2.0,17643.869225128732,-4.0
557.0,3.0,16770.71999381541,-3.0
557.0,4.0,29456.598927506628,-2.0
557.0,5.0,16951.180224481257,-1.0
557.0,6.0,24931.924874104934,0.0
557.0,7.0,26901.584071386376,1.0
557.0,8.0,28934.53670457981,2.0
557.0,9.0,30245.025511881075,3.0
557.0,10.0,21443.809265713207,4.0
557.0,11.0,28652.73723279891,5.0
558.0,1.0,29460.453999536137,-5.0
558.0,2.0,20596.836755656645,-4.0
558.0,3.0,22470.66570495373,-3.0
558.0,4.0,22932.760355360275,-2.0
558.0,5.0,23251.950066171696,-1.0
558.0,6.0,33112.04453485393,0.0
558.0,7.0,29340.495800384717,1.0
558.0,8.0,21146.794131012557,2.0
558.0,9.0,20177.05168778623,3.0
558.0,10.0,26127.599122752483,4.0
558.0,11.0,30865.324697023083,5.0
559.0,1.0,27674.672011004037,-5.0
559.0,2.0,25181.76080356702,-4.0
559.0,3.0,23604.520868652893,-3.0
559.0,4.0,29603.44718306575,-2.0
559.0,5.0,18794.281153338143,-1.0
559.0,6.0,19761.49754394057,0.0
559.0,7.0,33146.40560299104,1.0
559.0,8.0,31639.570489043497,2.0
559.0,9.0,16672.57493607398,3.0
559.0,10.0,28287.67178850356,4.0
559.0,11.0,14674.010652717974,5.0
560.0,1.0,32706.461569561354,-5.0
560.0,2.0,24925.444923959276,-4.0
560.0,3.0,27277.778215389724,-3.0
560.0,4.0,20911.40085931658,-2.0
560.0,5.0,18872.848459918558,-1.0
560.0,6.0,18919.72470348073,0.0
560.0,7.0,23956.422129697086,1.0
560.0,8.0,24606.424701801483,2.0
560.0,9.0,21033.151671038388,3.0
560.0,10.0,30274.120105980845,4.0
560.0,11.0,19506.717081512805,5.0
561.0,1.0,31847.290530398026,-5.0
561.0,2.0,18272.683205330068,-4.0
561.0,3.0,19869.419337584703,-3.0
561.0,4.0,28644.286716474388,-2.0
561.0,5.0,19683.978503350827,-1.0
561.0,6.0,24703.422317840264,0.0
561.0,7.0,31412.1563828213,1.0
561.0,8.0,27066.292955563324,2.0
561.0,9.0,30940.80398094708,3.0
561.0,10.0,32617.135513184498,4.0
561.0,11.0,34220.5604133682,5.0
562.0,1.0,30644.150738473843,-5.0
562.0,2.0,27946.79798197621,-4.0
562.0,3.0,19565.907468848007,-3.0
562.0,4.0,32035.065131441737,-2.0
562.0,5.0,27221.523436153126,-1.0
562.0,6.0,20127.61132088428,0.0
562.0,7.0,27860.8023459597,1.0
562.0,8.0,26710.671435002812,2.0
562.0,9.0,32665.769707907213,3.0
562.0,10.0,25407.89615785915,4.0
562.0,11.0,18162.43630980635,5.0
563.0,1.0,26036.349227568528,-5.0
563.0,2.0,30391.24727630553,-4.0
563.0,3.0,21345.42687207801,-3.0
563.0,4.0,29427.132405462013,-2.0
563.0,5.0,29348.78024289488,-1.0
563.0,6.0,32656.261517473777,0.0
563.0,7.0,22230.543468250748,1.0
563.0,8.0,19496.18537893934,2.0
563.0,9.0,30792.88200678258,3.0
563.0,10.0,23791.52960485926,4.0
563.0,11.0,26671.25609983373,5.0
564.0,1.0,20561.30167968549,-5.0
564.0,2.0,33723.32313066556,-4.0
564.0,3.0,22479.092927974605,-3.0
564.0,4.0,34735.67576022624,-2.0
564.0,5.0,26915.64307407388,-1.0
564.0,6.0,34322.38884339615,0.0
564.0,7.0,28431.24537690779,1.0
564.0,8.0,22109.44375193998,2.0
564.0,9.0,21996.70434909704,3.0
564.0,10.0,29318.521882292906,4.0
564.0,11.0,22449.821362894978,5.0
565.0,1.0,28448.73720804532,-5.0
565.0,2.0,29600.21532574357,-4.0
